date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:40	66362/66362	---M--	200	added ('OK')	image/jpeg	etag:%221033a-5e49fb1b64a00%22	https://mophy.dexignzone.com/xhtml/images/big/img4.jpg	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/images/big/img4.jpg	(from https://mophy.dexignzone.com/xhtml/ui-carousel.html)
14:32:40	45637/45637	---M--	200	added ('OK')	image/jpeg	etag:%22b245-5e49fb1c58c40%22	https://mophy.dexignzone.com/xhtml/images/big/img5.jpg	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/images/big/img5.jpg	(from https://mophy.dexignzone.com/xhtml/ui-carousel.html)
14:32:40	64709/64709	---M--	200	added ('OK')	image/jpeg	etag:%22fcc5-5e49fb1f35300%22	https://mophy.dexignzone.com/xhtml/images/big/img6.jpg	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/images/big/img6.jpg	(from https://mophy.dexignzone.com/xhtml/ui-carousel.html)
14:32:41	64730/64730	---M--	200	added ('OK')	image/jpeg	etag:%22fcda-5e49fb1d4ce80%22	https://mophy.dexignzone.com/xhtml/images/big/img7.jpg	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/images/big/img7.jpg	(from https://mophy.dexignzone.com/xhtml/ui-carousel.html)
14:32:41	15181/15181	---M--	200	added ('OK')	text/css	etag:%223b4d-5e49ff69d7300%22	https://mophy.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	(from https://mophy.dexignzone.com/xhtml/uc-select2.html)
14:32:42	10521/10521	---M--	200	added ('OK')	application/x-javascript	etag:%222919-5e4adfe91dac0%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/select2-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/select2-init.js	(from https://mophy.dexignzone.com/xhtml/uc-select2.html)
14:32:42	76272/76272	---M--	200	added ('OK')	application/x-javascript	etag:%22129f0-5e49ff6bbf780%22	https://mophy.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	(from https://mophy.dexignzone.com/xhtml/uc-select2.html)
14:32:43	1675/1675	---M--	200	added ('OK')	text/css	etag:%2268b-5e49ff1e80140%22	https://mophy.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	(from https://mophy.dexignzone.com/xhtml/uc-nestable.html)
14:32:43	16117/16117	---M--	200	added ('OK')	application/x-javascript	etag:%223ef5-5e49ff1f74380%22	https://mophy.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	(from https://mophy.dexignzone.com/xhtml/uc-nestable.html)
14:32:44	907/907	---M--	200	added ('OK')	application/x-javascript	etag:%2238b-5e4adfe364d40%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	(from https://mophy.dexignzone.com/xhtml/uc-nestable.html)
